row,seg_uid,clip,speaker,arm,pair_id,fold,p_yes,answer_mass,p_yes_sft,p_yes_rule3_literal,answer_mass_rule3_literal,prompt
592,a001410,agreement_366_a001410.wav,366,agreement,109,3,0.0140915466,0.9986858508,0.0164030325,0.0140915702,0.9986862978,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
593,a001402,agreement_366_a001402.wav,366,agreement,110,3,0.9897883483,0.9993947381,0.9845753908,0.9897883285,0.9993957216,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
594,a001465,agreement_367_a001465.wav,367,agreement,111,3,0.9651981329,0.9977358244,0.9399133325,0.9651980745,0.9977365024,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
595,a001453,agreement_367_a001453.wav,367,agreement,112,3,0.9555512499,0.9983120896,0.9173026681,0.9555511299,0.9983138368,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
596,a001465,agreement_367_a001465.wav,367,agreement,113,3,0.9651981329,0.9977358244,0.9399133325,0.9651980745,0.9977365024,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
597,a001465,agreement_367_a001465.wav,367,agreement,114,3,0.9651981329,0.9977358244,0.9399133325,0.9651980745,0.9977365024,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
598,a001463,agreement_367_a001463.wav,367,agreement,115,3,0.9583153165,0.9982791208,0.9046505094,0.9583152636,0.9982803576,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
599,a001468,agreement_367_a001468.wav,367,agreement,116,3,0.9978270706,0.9984968249,0.9952448010,0.9978270562,0.9984977951,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
600,a001513,agreement_369_a001513.wav,369,agreement,117,1,0.9242444027,0.9975896180,0.8558511734,0.9242443278,0.9975907952,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
601,a001529,agreement_369_a001529.wav,369,agreement,118,1,0.0244075782,0.9974258617,0.0145035805,0.0244076023,0.9974268638,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
602,a001564,agreement_370_a001564.wav,370,agreement,119,1,0.0675847305,0.9944443181,0.0402379408,0.0675847867,0.9944451451,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
603,a001544,agreement_370_a001544.wav,370,agreement,120,1,0.1192828217,0.9973774105,0.0780781582,0.1192828776,0.9973786920,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
604,a001542,agreement_370_a001542.wav,370,agreement,121,1,0.0293234478,0.9981155843,0.0206459314,0.0293234705,0.9981165286,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
605,a001662,agreement_374_a001662.wav,374,agreement,122,2,0.0116995728,0.9943544939,0.0069038384,0.0116995920,0.9943564432,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
606,a001662,agreement_374_a001662.wav,374,agreement,123,2,0.0116995728,0.9943544939,0.0069038384,0.0116995920,0.9943564432,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
607,a001656,agreement_374_a001656.wav,374,agreement,124,2,0.8611791969,0.9940503687,0.7662936449,0.8611787902,0.9940534681,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
608,a001664,agreement_374_a001664.wav,374,agreement,125,2,0.2467031304,0.9977743477,0.1824255139,0.2467030758,0.9977770448,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
609,a001662,agreement_374_a001662.wav,374,agreement,126,2,0.0116995728,0.9943544939,0.0069038384,0.0116995920,0.9943564432,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
610,a001656,agreement_374_a001656.wav,374,agreement,127,2,0.8611791969,0.9940503687,0.7662936449,0.8611787902,0.9940534681,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
611,a001662,agreement_374_a001662.wav,374,agreement,128,2,0.0116995728,0.9943544939,0.0069038384,0.0116995920,0.9943564432,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
612,a001749,agreement_377_a001749.wav,377,agreement,129,3,0.7782381477,0.9957521707,0.5698526502,0.7782379276,0.9957536012,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
613,a001759,agreement_377_a001759.wav,377,agreement,130,3,0.9995820859,0.9994797580,0.9993538260,0.9995820848,0.9994804747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
614,a001759,agreement_377_a001759.wav,377,agreement,131,3,0.9995820859,0.9994797580,0.9993538260,0.9995820848,0.9994804747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
615,a001749,agreement_377_a001749.wav,377,agreement,132,3,0.7782381477,0.9957521707,0.5698526502,0.7782379276,0.9957536012,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
616,a001759,agreement_377_a001759.wav,377,agreement,133,3,0.9995820859,0.9994797580,0.9993538260,0.9995820848,0.9994804747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
617,a001761,agreement_377_a001761.wav,377,agreement,134,3,0.9472052303,0.9982176758,0.8438951373,0.9472051530,0.9982182607,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
618,a001749,agreement_377_a001749.wav,377,agreement,135,3,0.7782381477,0.9957521707,0.5698526502,0.7782379276,0.9957536012,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
619,a001749,agreement_377_a001749.wav,377,agreement,136,3,0.7782381477,0.9957521707,0.5698526502,0.7782379276,0.9957536012,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
620,a001758,agreement_377_a001758.wav,377,agreement,137,3,0.9974108842,0.9979805609,0.9950177073,0.9974108722,0.9979819474,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
621,a001773,agreement_378_a001773.wav,378,agreement,138,0,0.1919628095,0.9987950176,0.0980793238,0.1919628040,0.9987958223,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
622,a001810,agreement_379_a001810.wav,379,agreement,139,0,0.6514485171,0.9985553324,0.5234203935,0.6514483932,0.9985563457,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
623,a001818,agreement_379_a001818.wav,379,agreement,140,0,0.0097104947,0.9988936679,0.0067975316,0.0097104988,0.9988943944,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
624,a001816,agreement_379_a001816.wav,379,agreement,141,0,0.1645640586,0.9982072115,0.1066906005,0.1645640904,0.9982081056,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
625,a001879,agreement_381_a001879.wav,381,agreement,142,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
626,a001879,agreement_381_a001879.wav,381,agreement,143,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
627,a001892,agreement_381_a001892.wav,381,agreement,144,2,0.9776118773,0.9882243462,0.9603611827,0.9776115528,0.9882374778,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
628,a001879,agreement_381_a001879.wav,381,agreement,145,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
629,a001882,agreement_381_a001882.wav,381,agreement,146,2,0.0080655451,0.9957646895,0.0040385914,0.0080655544,0.9957660809,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
630,a001887,agreement_381_a001887.wav,381,agreement,147,2,0.9584150360,0.9713288322,0.9381240010,0.9584146281,0.9713398181,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
631,a001879,agreement_381_a001879.wav,381,agreement,148,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
632,a001879,agreement_381_a001879.wav,381,agreement,149,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
633,a001879,agreement_381_a001879.wav,381,agreement,150,2,0.0260562580,0.9962995537,0.0142819341,0.0260562952,0.9963010605,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
634,a001916,agreement_382_a001916.wav,382,agreement,151,4,0.0059111211,0.9989699125,0.0032224839,0.0059111246,0.9989702757,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
635,a001974,agreement_384_a001974.wav,384,agreement,152,2,0.0677330914,0.9911818504,0.0343586877,0.0677332190,0.9911833927,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
636,a001974,agreement_384_a001974.wav,384,agreement,153,2,0.0677330914,0.9911818504,0.0343586877,0.0677332190,0.9911833927,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
637,a001974,agreement_384_a001974.wav,384,agreement,154,2,0.0677330914,0.9911818504,0.0343586877,0.0677332190,0.9911833927,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
638,a001978,agreement_384_a001978.wav,384,agreement,155,2,0.0049068602,0.9949931665,0.0022343625,0.0049068685,0.9949944327,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
639,a001978,agreement_384_a001978.wav,384,agreement,156,2,0.0049068602,0.9949931665,0.0022343625,0.0049068685,0.9949944327,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
640,a002035,agreement_387_a002035.wav,387,agreement,157,3,0.8457751447,0.9978180528,0.7490872145,0.8457750880,0.9978198111,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
641,a002117,agreement_392_a002117.wav,392,agreement,158,4,0.7311690703,0.9987613559,0.5467381477,0.7311690254,0.9987617433,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
