key,model,dataset,stream/arm,value,lo,hi,n,n_spk,estimator,file,source_table,verified_tonight,stream,arm,status,status_note,description,is_delta,file_exists,file_as_recorded,path_rewritten,row_id,metric,level
Qwen2.5-Omni|neurovoz|zero_shot|all,Qwen2.5-Omni,neurovoz,zero_shot/all,0.6991,0.6348,0.7598,1270,107,"NeuroVoz Omni zero-shot AUC, AFTER normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_nv_after_zeroshot_scores.csv,part16/rows/POD4.tsv,yes,zero_shot,all,current,,"POD4_4a_nv_zs_after: NeuroVoz Omni zero-shot AUC, AFTER normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_nv_after_zeroshot_scores.csv,no,part16/rows/POD4.tsv:60,auc,clip
Qwen2.5-Omni|neurovoz|encoder_probe|all,Qwen2.5-Omni,neurovoz,encoder_probe/all,0.8924,0.8481,0.9323,1270,107,"NeuroVoz Omni encoder nested probe AUC, AFTER normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_nv_after_enc_nested_oof.csv,part16/rows/POD4.tsv,yes,encoder_probe,all,current,,"POD4_4a_nv_enc_after: NeuroVoz Omni encoder nested probe AUC, AFTER normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_nv_after_enc_nested_oof.csv,no,part16/rows/POD4.tsv:61,auc,clip
Qwen2.5-Omni|neurovoz|zero_shot|all,Qwen2.5-Omni,neurovoz,zero_shot/all,-0.0117,-0.0332,0.0098,1270,107,"NeuroVoz PAIRED zero-shot delta, before to after normalisation",<local data dir>/release/edaic_rerun/part16/POD4/boot4a_nv.json,part16/rows/POD4.tsv,yes,zero_shot,all,current,,"POD4_4a_nv_pd_zs: NeuroVoz PAIRED zero-shot delta, before to after normalisation",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4/boot4a_nv.json,no,part16/rows/POD4.tsv:62,auc,clip
Qwen2.5-Omni|neurovoz|encoder_probe|all,Qwen2.5-Omni,neurovoz,encoder_probe/all,-0.0308,-0.0608,-0.0012,1270,107,"NeuroVoz PAIRED encoder probe delta, before to after normalisation",<local data dir>/release/edaic_rerun/part16/POD4/boot4a_nv.json,part16/rows/POD4.tsv,yes,encoder_probe,all,current,,"POD4_4a_nv_pd_enc: NeuroVoz PAIRED encoder probe delta, before to after normalisation",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4/boot4a_nv.json,no,part16/rows/POD4.tsv:63,auc,clip
Qwen2.5-Omni|pcgita|encoder_probe|all,Qwen2.5-Omni,pcgita,encoder_probe/all,0.8959,0.8339,0.9448,1100,100,"PC-GITA Omni encoder nested probe AUC, BEFORE normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_before_enc_nested_oof.csv,part16/rows/POD4.tsv,yes,encoder_probe,all,current,,"POD4_4a_pg_enc_before: PC-GITA Omni encoder nested probe AUC, BEFORE normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_before_enc_nested_oof.csv,no,part16/rows/POD4.tsv:64,auc,clip
Qwen2.5-Omni|pcgita|zero_shot|all,Qwen2.5-Omni,pcgita,zero_shot/all,0.5728,0.5002,0.644,1100,100,"PC-GITA Omni zero-shot AUC, BEFORE normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_before_zeroshot_scores.csv,part16/rows/POD4.tsv,yes,zero_shot,all,current,,"POD4_4a_pg_zs_before: PC-GITA Omni zero-shot AUC, BEFORE normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_before_zeroshot_scores.csv,no,part16/rows/POD4.tsv:65,auc,clip
Qwen2.5-Omni|pcgita|zero_shot|all,Qwen2.5-Omni,pcgita,zero_shot/all,0.5674,0.5054,0.6304,1100,100,"PC-GITA Omni zero-shot AUC, AFTER normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_after_zeroshot_scores.csv,part16/rows/POD4.tsv,yes,zero_shot,all,current,,"POD4_4a_pg_zs_after: PC-GITA Omni zero-shot AUC, AFTER normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_after_zeroshot_scores.csv,no,part16/rows/POD4.tsv:66,auc,clip
Qwen2.5-Omni|pcgita|encoder_probe|all,Qwen2.5-Omni,pcgita,encoder_probe/all,0.8298,0.7546,0.8968,1100,100,"PC-GITA Omni encoder nested probe AUC, AFTER normalisation",<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_after_enc_nested_oof.csv,part16/rows/POD4.tsv,yes,encoder_probe,all,current,,"POD4_4a_pg_enc_after: PC-GITA Omni encoder nested probe AUC, AFTER normalisation",no,yes,<local data dir>/release/edaic_rerun/part16/POD4/p16_pg_after_enc_nested_oof.csv,no,part16/rows/POD4.tsv:67,auc,clip
Qwen2.5-Omni|pcgita|zero_shot|all,Qwen2.5-Omni,pcgita,zero_shot/all,-0.0054,-0.0437,0.0357,1100,100,"PC-GITA PAIRED zero-shot delta, before to after normalisation",<local data dir>/release/edaic_rerun/part16/POD4/boot4a_pg.json,part16/rows/POD4.tsv,yes,zero_shot,all,current,,"POD4_4a_pg_pd_zs: PC-GITA PAIRED zero-shot delta, before to after normalisation",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4/boot4a_pg.json,no,part16/rows/POD4.tsv:68,auc,clip
Qwen2.5-Omni|pcgita|encoder_probe|all,Qwen2.5-Omni,pcgita,encoder_probe/all,-0.0661,-0.1181,-0.018,1100,100,"PC-GITA PAIRED encoder probe delta, before to after normalisation",<local data dir>/release/edaic_rerun/part16/POD4/boot4a_pg.json,part16/rows/POD4.tsv,yes,encoder_probe,all,current,,"POD4_4a_pg_pd_enc: PC-GITA PAIRED encoder probe delta, before to after normalisation",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4/boot4a_pg.json,no,part16/rows/POD4.tsv:69,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.6272,0.5379,0.7165,156,156,adress2020 arm A_orig Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_A_orig_zs: adress2020 arm A_orig Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:2,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.7959,0.7251,0.8602,156,156,adress2020 arm A_orig Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_A_orig_enc: adress2020 arm A_orig Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:3,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.6524,0.5648,0.738,156,156,adress2020 arm B_paronly Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_B_paronly_zs: adress2020 arm B_paronly Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:4,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.7641,0.6921,0.835,156,156,adress2020 arm B_paronly Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_B_paronly_enc: adress2020 arm B_paronly Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:5,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.6313,0.5435,0.7141,156,156,adress2020 arm C_durmatch Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_C_durmatch_zs: adress2020 arm C_durmatch Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:6,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.8075,0.7361,0.8705,156,156,adress2020 arm C_durmatch Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_C_durmatch_enc: adress2020 arm C_durmatch Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:7,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.6241,0.5348,0.7148,156,156,adress2020 arm published Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_published_zs: adress2020 arm published Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:8,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.7878,0.7148,0.8517,156,156,adress2020 arm published Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_published_enc: adress2020 arm published Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:9,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.0251,-0.0254,0.0769,156,156,adress2020 PAIRED zero-shot: original cut -> interviewer removed,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_paired_zs_A_to_B: adress2020 PAIRED zero-shot: original cut -> interviewer removed,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:10,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.0041,-0.0386,0.0473,156,156,"adress2020 PAIRED zero-shot: original cut -> duration-matched, interviewer KEPT",<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,"4b_adress2020_paired_zs_A_to_C: adress2020 PAIRED zero-shot: original cut -> duration-matched, interviewer KEPT",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:11,auc,clip
Qwen2.5-Omni|adress2020|zero_shot|all,Qwen2.5-Omni,adress2020,zero_shot/all,0.021,-0.0325,0.0756,156,156,adress2020 PAIRED zero-shot: duration-matched WITH interviewer -> interviewer removed,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adress2020_paired_zs_C_to_B: adress2020 PAIRED zero-shot: duration-matched WITH interviewer -> interviewer removed,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:12,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,-0.0317,-0.0761,0.0102,156,156,adress2020 PAIRED encoder probe: original cut -> interviewer removed,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_paired_enc_A_to_B: adress2020 PAIRED encoder probe: original cut -> interviewer removed,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:13,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.0117,-0.0229,0.0449,156,156,"adress2020 PAIRED encoder probe: original cut -> duration-matched, interviewer KEPT",<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,"4b_adress2020_paired_enc_A_to_C: adress2020 PAIRED encoder probe: original cut -> duration-matched, interviewer KEPT",yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:14,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,-0.0434,-0.0888,-0.0033,156,156,adress2020 PAIRED encoder probe: duration-matched WITH interviewer -> interviewer removed,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_paired_enc_C_to_B: adress2020 PAIRED encoder probe: duration-matched WITH interviewer -> interviewer removed,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:15,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.1686,0.0627,0.2735,156,156,adress2020 arm A_orig GAP = encoder probe AUC minus zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_gap_A_orig: adress2020 arm A_orig GAP = encoder probe AUC minus zero-shot AUC,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:16,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.1118,0.002,0.2144,156,156,adress2020 arm B_paronly GAP = encoder probe AUC minus zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_gap_B_paronly: adress2020 arm B_paronly GAP = encoder probe AUC minus zero-shot AUC,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:17,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.1762,0.0739,0.2792,156,156,adress2020 arm C_durmatch GAP = encoder probe AUC minus zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_gap_C_durmatch: adress2020 arm C_durmatch GAP = encoder probe AUC minus zero-shot AUC,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:18,auc,clip
Qwen2.5-Omni|adress2020|encoder_probe|all,Qwen2.5-Omni,adress2020,encoder_probe/all,0.1637,0.0557,0.2693,156,156,adress2020 arm published GAP = encoder probe AUC minus zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adress2020_gap_published: adress2020 arm published GAP = encoder probe AUC minus zero-shot AUC,yes,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:19,auc,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,0.0853,,,156,156,adress2020 mean interviewer share of the original window,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_inv_share_mean: adress2020 mean interviewer share of the original window,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:20,share,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,0.0501,,,156,156,adress2020 median interviewer share of the original window,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_inv_share_median: adress2020 median interviewer share of the original window,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:21,share,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,114,,,156,156,adress2020 windows containing any interviewer speech,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_inv_any_count: adress2020 windows containing any interviewer speech,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:22,count,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,22,,,156,156,adress2020 windows containing more than 5 s of interviewer speech,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_inv_gt5s_count: adress2020 windows containing more than 5 s of interviewer speech,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:23,count,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,2.36,,,156,156,adress2020 mean seconds removed going from arm A to arm B,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_dur_removed_mean_s: adress2020 mean seconds removed going from arm A to arm B,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:24,mean_feature,clip
Qwen2.5-Omni|adress2020|?|all,Qwen2.5-Omni,adress2020,?/all,1,,,156,156,adress2020 windows with under 10 s of participant speech,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,part16/rows/POD4B.tsv,yes,,all,current,,4b_adress2020_par_under10s_count: adress2020 windows with under 10 s of participant speech,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adress2020_no_interviewer.csv,no,part16/rows/POD4B.tsv:25,auc,clip
Qwen2.5-Omni|adresso|zero_shot|all,Qwen2.5-Omni,adresso,zero_shot/all,0.6291,0.5404,0.7134,161,161,adresso arm A_orig Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adresso_A_orig_zs: adresso arm A_orig Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:26,auc,clip
Qwen2.5-Omni|adresso|encoder_probe|all,Qwen2.5-Omni,adresso,encoder_probe/all,0.8624,0.8063,0.9155,161,161,adresso arm A_orig Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adresso_A_orig_enc: adresso arm A_orig Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:27,auc,clip
Qwen2.5-Omni|adresso|zero_shot|all,Qwen2.5-Omni,adresso,zero_shot/all,0.6302,0.5461,0.7202,161,161,adresso arm B_paronly Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adresso_B_paronly_zs: adresso arm B_paronly Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:28,auc,clip
Qwen2.5-Omni|adresso|encoder_probe|all,Qwen2.5-Omni,adresso,encoder_probe/all,0.8242,0.7582,0.8822,161,161,adresso arm B_paronly Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adresso_B_paronly_enc: adresso arm B_paronly Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:29,auc,clip
Qwen2.5-Omni|adresso|zero_shot|all,Qwen2.5-Omni,adresso,zero_shot/all,0.6083,0.5194,0.6999,161,161,adresso arm C_durmatch Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adresso_C_durmatch_zs: adresso arm C_durmatch Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:30,auc,clip
Qwen2.5-Omni|adresso|encoder_probe|all,Qwen2.5-Omni,adresso,encoder_probe/all,0.8726,0.8183,0.9225,161,161,adresso arm C_durmatch Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adresso_C_durmatch_enc: adresso arm C_durmatch Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:31,auc,clip
Qwen2.5-Omni|adresso|zero_shot|all,Qwen2.5-Omni,adresso,zero_shot/all,0.632,0.5448,0.7177,161,161,adresso arm published Omni zero-shot AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,zero_shot,all,current,,4b_adresso_published_zs: adresso arm published Omni zero-shot AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:32,auc,clip
Qwen2.5-Omni|adresso|encoder_probe|all,Qwen2.5-Omni,adresso,encoder_probe/all,0.9046,0.8548,0.9479,161,161,adresso arm published Omni encoder nested probe AUC,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,part16/rows/POD4B.tsv,yes,encoder_probe,all,current,,4b_adresso_published_enc: adresso arm published Omni encoder nested probe AUC,no,yes,<local data dir>/release/edaic_rerun/part16/POD4B/out/adresso_no_interviewer.csv,no,part16/rows/POD4B.tsv:33,auc,clip
